subject,Score,valence_acc_video,arousal_acc_video,Valence,Arousal,GSR_Diff,BVP_Diff,RSP_Diff,SKT_Diff,EMG_ZYGO_Diff,EMG_CORU_Diff,EMG_TRAP_Diff,Probe,index,avg_score,median_score,Norm_score,Chg_per_V,Chg_per_A,ValenceDiff,ArousalDiff,video,Last1,Last2,Last3,Last4,Last5
14,0.042714168,0,1,4.97,7.809,0.651,0.475,0.019,0.014,0.082,0.945,2.875,0,5529,0.454997254,0.50943418,0.035605075,0.0085944,0.005469864,0.14,0.802,7,0,0,0,0,0
15,0.590363038,0,1,5.305,5.44,0.315,1.734,1.123,0.028,0.247,0.082,0.246,0,5530,0.48733894,0.540459603,0.04535495,0.111284267,0.108522617,1.674,0.955,7,0,0,0,0,0
15,0.731843683,0,1,6.674,5.955,0.315,0.969,1.471,0.007,0.615,0.164,0.698,0,5531,0.439810977,0.450470847,0.034825479,0.109655931,0.122895665,0.43,0.114,7,0,0,0,0,0
15,0.214262156,0,1,5.735,5.554,0.375,0.106,0.174,0.007,0.37,0.287,0.082,0,5532,0.417197274,0.478176708,0.036956088,0.037360446,0.03857799,0.545,0.094,7,0,0,0,0,0
15,0.027463331,0,1,6.129,5.861,0.469,1.783,0.262,0.025,0.329,0.041,0.164,0,5533,0.3846906,0.610872357,0.032084287,0.004480883,0.004685776,0.36,0.077,7,0,0,0,0,0
15,0.068521054,0,1,6.095,5.631,0.343,1.85,0.619,0,0.164,0.041,5.462,0,5534,0.390763872,0.591517192,0.033324567,0.011242175,0.012168541,1.006,1.185,7,0,0,0,0,0
15,0.057386433,0,1,5.123,4.676,0.268,0.659,0.61,0.003,0.041,0.164,0.164,0,5535,0.373462436,0.636303434,0.038112301,0.011201724,0.012272548,1.039,1.729,7,0,0,0,0,0
15,0.05875916,0,1,5.056,3.902,0.351,1.917,0.203,0.014,0,0.082,5.051,0,5536,0.350057518,0.638743907,0.039077642,0.011621669,0.015058729,0.097,2.128,7,0,0,0,0,0
15,0.14917952,0,1,5.026,2.548,0.536,1.279,0.29,0.021,0.041,0.164,0.533,0,5537,0.279232123,0.438608203,0.036867193,0.02968156,0.058547692,0.039,1.015,7,0,0,0,0,0
15,0.826701555,0,1,5.017,4.917,1.029,0.745,0.823,0.007,0,0.411,0.123,0,5538,0.27671941,0.438608203,0.027855789,0.164780059,0.16813129,0.768,3.771,7,0,0,0,0,0
15,0.195680979,0,1,5.794,6.319,0.891,0.427,0.726,0.011,1.643,1.067,0.657,0,5539,0.292016091,0.435138184,0.02410766,0.033773037,0.03096708,1.615,1.545,7,0,0,0,0,0
15,0.439170074,0,1,6.632,6.462,0.442,1.744,1.336,0.007,36.551,0.822,5.38,0,5540,0.276896795,0.321743461,0.021146845,0.066219854,0.067961943,1.719,1.374,7,0,0,0,0,0
15,3.36575716,0,1,7.513,7.693,11.658,0.514,2.303,0.007,20.575,0.082,1.068,0,5541,0.540288142,0.321743461,0.035531247,0.447991103,0.437509055,1.356,1.215,7,0,0,0,0,0
15,4.516441349,0,1,5.276,7.677,15.053,3.071,0.503,0.007,18.604,1.602,5.257,1,5542,0.970506062,0.668619051,0.074925196,0.856035131,0.588308109,3.146,1.373,7,0,0,0,0,0
15,5.001030468,0,1,4.367,9.066,4.759,3.584,1.471,0.007,8.09,0.042,0.821,1,5543,1.467862775,2.642307588,0.109272893,1.145186734,0.551624803,1.078,1.823,7,1,0.5,0.333333333,0.25,0.2
15,1.259936623,0,1,4.198,9.5,1.056,1.25,0.639,0.014,5.955,2.054,0.124,0,5544,1.587004332,2.678497141,0.115856646,0.300127828,0.132624908,0.422,0.349,7,1,1,0.666666667,0.5,0.4
15,3.503263323,0,1,3.945,9.415,0.867,1.821,0.184,0.01,10.637,0.123,0.123,0,5545,1.931592021,3.21233353,0.144580241,0.888026191,0.372093821,0.66,0,7,0,0.5,0.666666667,0.5,0.4
15,2.846173045,0,1,3.538,9.5,0.887,0.155,0.01,0.007,10.513,0.042,0.37,0,5546,2.21033341,2.932833838,0.169530097,0.804458181,0.299597163,0.243,0.184,7,0,0,0.333333333,0.5,0.4
15,2.02893725,0,1,3.702,9.231,2.507,0.058,1.946,0.007,2.177,0.123,0.165,0,5547,2.398309183,2.53387646,0.185441056,0.548065167,0.219796041,0.326,0.843,7,0,0,0,0.25,0.4
15,0.31505528,0,1,3.864,8.657,0.122,0.494,0.193,0.032,0.411,0.534,0.164,0,5548,2.347144555,2.824525071,0.187456637,0.081536046,0.036393125,0.067,0.53,7,0,0,0,0,0.2
15,2.394557813,0,1,3.769,8.701,3.615,2.296,1.607,0.018,0.493,1.027,1.479,0,5549,2.567032239,2.016700003,0.205856635,0.635329746,0.275204897,0.131,0.072,7,0,0,0,0,0
15,1.03321541,0,1,3.733,8.729,2.224,0.513,0.997,0.01,0.575,0.656,0.41,0,5550,2.626436772,2.016700003,0.210755639,0.27677884,0.118365839,0.053,0.053,7,0,0,0,0,0
15,0.85158719,0,1,3.716,8.754,1.715,0.059,0.281,0.024,0.164,0.123,0.657,0,5551,2.375019775,2.24909504,0.190458683,0.229167705,0.09727978,0.017,0.03,7,0,0,0,0,0
15,30.36331234,0,1,3.716,8.759,11.579,0.775,0.417,0.025,43.45,1.19,0.288,1,5552,4.959706874,2.24909504,0.397571693,8.170966722,3.466527268,1.177,0.746,7,0,0,0,0,0
15,3.170690866,0,1,2.539,9.5,11.663,2.489,0.465,0.021,27.31,1.109,0,0,5553,4.776672914,1.999665698,0.396766585,1.248795142,0.333756933,1.238,0.741,7,1,0.5,0.333333333,0.25,0.2
15,3.088967054,0,1,2.478,9.5,0.974,0.213,1.878,0.017,41.52,0.37,1.027,0,5554,4.959575957,1.868114043,0.414057101,1.246556519,0.325154427,0.315,0.164,7,0,0.5,0.333333333,0.25,0.2
15,5.993717586,0,1,2.854,9.336,3.975,0.649,0.387,0.007,27.023,0.205,0.164,1,5555,5.208621383,1.868114043,0.427286414,2.100111278,0.642000598,1.184,1.166,7,0,0,0.333333333,0.25,0.2
15,3.882401136,0,1,3.662,8.334,2.981,0.717,0.184,0.014,1.684,0.739,0.411,1,5556,5.312244193,2.422327699,0.442834628,1.060186001,0.465850868,1.681,1.169,7,1,0.5,0.333333333,0.5,0.4
15,0.994326841,0,1,4.535,8.167,2.531,2.49,0.765,0.025,0.533,0.494,0.616,0,5557,5.208783152,2.700424585,0.410075827,0.219256194,0.121749338,1.471,0.26,7,1,1,0.666666667,0.5,0.6
15,0.807426779,0,1,5.133,8.074,1.782,0.397,0.319,0.018,0.41,0.37,0.124,0,5558,5.258020302,2.700424585,0.398123745,0.157301145,0.100003317,0.562,0.857,7,0,0.5,0.666666667,0.5,0.4
15,0.326873949,0,1,5.097,7.31,0.402,1.085,0.019,0.01,0.288,0.205,0.247,0,5559,5.051251915,2.817201466,0.407129194,0.064130655,0.044715998,0.093,0.922,7,0,0,0.333333333,0.5,0.4
15,0.081854588,0,1,5.04,7.152,0.099,0.407,2.129,0.021,0.205,0.123,5.093,0,5560,4.956115833,2.886006687,0.406505564,0.01624099,0.011444993,0.057,0.317,7,0,0,0,0.25,0.4
15,0.442562234,0,1,5.04,6.993,1.069,1.249,0.029,0.035,0.329,0.082,0.205,0,5561,4.915213337,3.170695198,0.408477797,0.087809967,0.063286463,0,0.219,7,0,0,0,0,0.2
15,1.253728005,0,1,5.04,6.933,1.644,0.881,1.026,0.024,0.165,0.164,5.134,0,5562,2.004254904,2.616481543,0.167397887,0.248755557,0.180834849,0.008,0.032,7,0,0,0,0,0
15,0.108172327,0,1,5.032,6.961,1.179,2.063,0.038,0.014,0.246,0.123,0.081,0,5563,1.69800305,2.274361272,0.141582844,0.021496885,0.015539768,0.008,0.034,7,0,0,0,0,0
15,1.280877795,0,1,5.032,6.967,1.049,0.697,0.968,0,6.776,0.574,0.082,0,5564,1.517194124,0.918294327,0.126443381,0.254546462,0.18384926,0.102,0.113,7,0,0,0,0,0
15,2.433611204,0,1,5.134,7.074,1.056,0.61,1.297,0.018,0.328,0.041,0.081,0,5565,1.161183486,0.918294327,0.095116603,0.474018544,0.34402194,0.705,0.126,7,0,0,0,0,0
15,1.664195627,0,1,5.737,7.093,1.002,0.039,0.164,0.032,6.694,0.41,0.164,0,5566,0.939362935,0.918294327,0.073216129,0.290081162,0.234625071,0.631,0.151,7,0,0,0,0,0
15,3.029040803,0,1,5.765,6.923,3.185,0.514,0.262,0.01,0.328,0.123,0.124,0,5567,1.142834331,1.212570149,0.090072063,0.525419046,0.437532977,0.028,0.38,7,0,0,0,0,0
16,1.121137556,0,1,5,5,0.154,0.687,0.096,0.049,0.37,0,1.848,0,5568,1.174205409,1.212570149,0.117420541,0.224227511,0.224227511,0,0,7,0,0,0,0,0
16,0.371021384,0,1,5,5,0.221,2.102,0.561,0.017,0.247,0.205,0.083,0,5569,1.178620152,1.179459573,0.117862015,0.074204277,0.074204277,0,0,7,0,0,0,0,0
16,0.021464329,0,1,5,5,0.059,2.78,0.136,0.007,0.493,0.246,2.341,0,5570,1.172581126,1.179459573,0.117258113,0.004292866,0.004292866,0,0,7,0,0,0,0,0
16,0.066982002,0,1,5,5,0.063,0.881,0.784,0.011,0.082,0.246,8.377,0,5571,1.135023103,1.394481578,0.11350231,0.0133964,0.0133964,0,0,7,0,0,0,0,0
16,0.203857489,0,1,5,5,0.17,1.647,0.116,0.014,0.041,0.493,0.493,0,5572,1.030036052,1.436272552,0.103003605,0.040771498,0.040771498,0,0,7,0,0,0,0,0
16,0.098554479,0,1,5,5,0.182,2.935,0.861,0.053,0.041,0.123,8.213,0,5573,1.029074267,1.443485938,0.102907427,0.019710896,0.019710896,0,0,7,0,0,0,0,0
16,0.407801578,0,1,5,5,0.28,0.94,1.994,0.056,0.164,0.575,0.328,0,5574,0.941766645,1.403550878,0.094176665,0.081560316,0.081560316,0,0.251,7,0,0,0,0,0
16,0.189175671,0,1,5,5.251,0.501,1.221,1.732,0.035,0.329,0.082,0.78,0,5575,0.717323092,0.821593785,0.069975914,0.037835134,0.036026599,0.074,1.14,7,0,0,0,0,0
16,0.131421414,0,1,5.074,6.14,0.986,0.059,0.523,0.028,0.042,0.37,0.082,0,5576,0.564045671,0.291835317,0.050298348,0.025900949,0.021404139,0.065,1.024,7,0,0,0,0,0
16,0.10324053,0,1,5.065,6.275,0.327,0.474,1.384,0.063,0.329,0.205,1.109,0,5577,0.271465643,0.229504419,0.023938769,0.020383125,0.016452674,0.093,0.266,7,0,0,0,0,0
16,0.001039165,0,1,4.981,6.406,0.015,3.438,1.113,0.081,0.124,0.123,0.246,0,5578,0.159455804,0.125311913,0.01400332,0.000208626,0.000162217,3.679,1.992,7,0,0,0,0,0
16,3.834976732,0,1,1.386,8.267,4.578,0.155,1.462,0.042,0.657,1.067,0.616,1,5579,0.505851339,0.125311913,0.052403537,2.766938479,0.46388977,3.353,2,7,0,0,0,0,0
16,3.450994967,0,1,1.628,8.406,6.072,1.065,1.626,0.025,0.164,0.944,0.041,1,5580,0.848804403,0.257089564,0.084592825,2.119775778,0.410539492,0.177,0.347,7,1,0.5,0.333333333,0.25,0.2
16,1.157562785,0,1,1.209,8.614,2.184,2.082,0.358,0.067,0.41,0.411,0,0,5581,0.957862481,0.859836732,0.097512214,0.957454744,0.134381563,0.425,0.32,7,1,1,0.666666667,0.5,0.4
16,0.956190074,0,1,1.203,8.726,1.522,1.259,0.029,0.08,0.247,3.696,0.205,0,5582,1.03309574,0.996933856,0.104048317,0.794837967,0.109579426,0.402,0.228,7,0,0.5,0.666666667,0.5,0.4
16,1.984531698,0,1,1.611,8.842,1.25,2.906,0.271,0.08,0.534,0.821,0.739,0,5583,1.221693461,1.631929492,0.116874913,1.231863251,0.224443757,0.38,0.361,7,0,0,0.333333333,0.5,0.4
16,1.197540571,0,1,1.583,9.087,0.583,2.606,1.21,0.077,0.493,4.271,0.082,0,5584,1.300667361,1.641923938,0.121899471,0.756500677,0.131786131,0.129,0.663,7,0,0,0,0.25,0.4
16,0.578849998,0,1,1.74,8.179,0.445,1.831,0.968,0.056,0.534,0.451,0.78,0,5585,1.339634793,1.544505356,0.135057445,0.332672413,0.07077271,0.465,1.164,7,0,0,0,0,0.2
16,0.854723573,0,1,2.048,7.923,1.66,1.308,1.249,0.063,0.206,0.164,0.123,0,5586,1.411965009,1.139965525,0.141607162,0.417345495,0.10787878,0.317,0.187,7,0,0,0,0,0
16,0.195153744,0,1,2.057,7.992,1.798,0.513,0.484,0.049,0.041,0.124,0.205,0,5587,1.421156331,1.139965525,0.141422662,0.094872992,0.024418637,0.012,0.133,7,0,0,0,0,0
16,1.491856505,0,1,2.06,8.056,1.64,1.307,0.484,0.035,0.123,0.37,0.205,0,5588,1.570238065,0.981272702,0.155223217,0.724202187,0.185185763,0.055,0.178,7,0,0,0,0,0
16,0.292286987,0,1,2.112,8.17,0.855,2.228,0.609,0.035,0.041,0.575,0.287,0,5589,1.21596909,0.77045913,0.118261923,0.13839346,0.035775641,0.052,0.114,7,0,0,0,0,0
16,1.879422952,0,1,2.112,8.17,1.897,2.363,1.22,0.025,2.217,0.863,0,0,5590,1.058811889,0.77045913,0.102977231,0.889878292,0.230039529,1.265,0.77,7,0,0,0,0,0
16,3.560867208,0,1,0.847,8.94,3.162,2.295,1.171,0.014,0.615,1.561,0.41,1,5591,1.299142331,1.134712949,0.13274163,4.204093516,0.398307294,1.019,0.662,7,0,0,0,0,0
16,1.940013372,0,1,1.093,8.832,0.071,1.84,0.223,0.014,2.3,1.52,0.247,0,5592,1.397524661,1.277047375,0.14080853,1.774943616,0.219657311,0.399,0.157,7,1,0.5,0.333333333,0.25,0.2
16,0.976834552,0,1,1.246,8.783,1.096,2.382,0.165,0.05,0.738,0.739,0.041,0,5593,1.296754946,1.134712949,0.129300523,0.783976366,0.111218781,0.144,0.107,7,0,0.5,0.333333333,0.25,0.2
16,0.403200878,0,1,1.237,8.939,1.005,0.988,0.213,0.046,0.04,0.821,0.616,0,5594,1.217320977,1.335418182,0.119626668,0.325950589,0.045105815,0.009,0.156,7,0,0,0.333333333,0.25,0.2
16,2.127387059,0,1,1.237,8.939,0.28,3.632,0.126,0.038,0.083,0.452,0.165,0,5595,1.372174683,1.408784215,0.13484421,1.719795521,0.237989379,0,0,7,0,0,0,0.25,0.2
16,0.389612915,0,1,1.237,8.939,0.84,2.402,0.9,0.045,0.083,0.903,0.41,0,5596,1.325663617,1.531855861,0.130273547,0.314965978,0.043585738,0,0,7,0,0,0,0,0.2
16,0.15481195,0,1,1.237,8.939,0.055,0.92,0.33,0.035,0.041,0.451,0.822,0,5597,1.321629438,1.531855861,0.129877107,0.125151132,0.01731871,0,0,7,0,0,0,0,0
16,0.451539465,0,1,1.237,8.939,0.686,0.785,1.249,0.042,0.041,0.616,0.165,0,5598,1.217597734,1.531855861,0.119653865,0.365027862,0.05051342,0,0.003,7,0,0,0,0,0
16,0.137338683,0,1,1.237,8.936,0.351,0.823,0.222,0.028,0.082,0.862,0.411,0,5599,1.202102903,1.531855861,0.118166018,0.111025613,0.015369145,0.071,0.47,7,0,0,0,0,0
16,0.034560273,0,1,1.308,8.469,0.654,1.676,1.51,0.014,0.041,0.164,0.904,0,5600,1.017616636,1.485706476,0.104082708,0.026422227,0.004080797,0.37,0.517,7,0,0,0,0,0
16,0.153555845,0,1,0.867,8.419,0.367,0.262,0.184,0.018,0.082,1.027,0.205,0,5601,0.676885499,0.691640909,0.072893119,0.177111701,0.018239202,0.433,0.132,7,0,0,0,0,0
16,0.45401372,0,1,0.875,8.601,0.264,3.361,1.258,0.014,0.041,0.534,0.739,0,5602,0.528285534,0.299525285,0.055749845,0.518872823,0.052786155,0.01,0.684,7,0,0,0,0,0
16,0.260520789,0,1,0.857,9.103,0.123,2.557,0.193,0.021,0,0.041,0.041,0,5603,0.456654158,0.285584947,0.045848811,0.303991586,0.028619223,0.375,0.664,7,0,0,0,0,0
16,0.136283271,0,1,0.5,9.265,0.091,0,0.3,0.028,0.082,0.288,0.451,0,5604,0.429962397,0.294664854,0.044030967,0.272566542,0.014709473,0.296,0.061,7,0,0,0,0,0
16,1.351156121,0,1,0.561,9.042,0.228,0.388,0.251,0.049,0,0.082,0.082,0,5605,0.352339303,0.294664854,0.036690545,2.408477934,0.149431113,0.113,0.265,7,0,0,0,0,0
17,0.260560103,0,1,5,5,0.237,0.426,0.203,0.003,0.288,0.329,1.314,0,5606,0.339434022,0.262401651,0.033943402,0.052112021,0.052112021,1.002,0.295,7,0,0,0,0,0
17,0.234792723,0,1,3.998,4.705,0.154,1.366,0.116,0.01,0.534,0.739,9.61,0,5607,0.347432099,0.262401651,0.039920958,0.058727545,0.04990281,0.729,0.232,7,0,0,0,0,0
17,0.128188122,0,1,4.271,4.768,0.398,2.528,0.581,0.004,2.218,1.355,3.491,0,5608,0.315096965,0.124003151,0.034859715,0.030013609,0.026885093,0.294,0.184,7,0,0,0,0,0
17,0.145455322,0,1,4.292,4.889,0.146,1.473,0.348,0.011,0,0.082,2.505,0,5609,0.315908629,0.121973991,0.034408956,0.03388987,0.029751549,0.078,0.006,7,0,0,0,0,0
17,0.173139979,0,1,4.349,4.762,0.063,0.804,0.784,0.01,2.998,0.863,2.628,0,5610,0.3297666,0.113069822,0.036194336,0.039811446,0.036358668,0.416,0.964,7,0,0,0,0,0
17,0.011172692,0,1,4.708,3.925,0.15,1.773,0.551,0.011,0.082,0.042,0.287,0,5611,0.315528284,0.121973991,0.036549089,0.002373129,0.002846546,0.359,0.975,7,0,0,0,0,0
17,0.24396902,0,1,4.708,3.787,0.327,0.523,0.019,0.01,0.246,0.288,1.273,0,5612,0.294523814,0.117806563,0.034670255,0.051820098,0.064422767,0.013,0.211,7,0,0,0,0,0
17,0.871616752,0,1,4.695,3.714,0.296,2.073,0.726,0.014,1.396,1.274,0.082,0,5613,0.355633411,0.117836049,0.042291998,0.185647871,0.234684101,0.109,2.218,7,0,0,0,0,0
17,0.402693679,0,1,4.817,6.005,0.146,0.62,1.133,0.01,0.37,0,5.544,0,5614,0.382274451,0.214783799,0.035323827,0.083598439,0.06705973,0.122,2.492,7,0,0,0,0,0
17,0.92921717,0,1,4.817,6.206,0.011,1.317,0.339,0.007,1.601,1.52,1.848,0,5615,0.340080556,0.214783799,0.030851906,0.19290371,0.149728838,0,0.201,7,0,0,0,0,0
17,0.090871266,0,1,4.817,6.206,0.174,0.019,0.533,0.007,0.944,0.411,1.192,0,5616,0.323111673,0.230507592,0.029312499,0.018864701,0.014642486,0.042,1.594,7,0,0,0,0,0
17,3.755464632,0,1,4.859,7.8,3.773,0.862,0.319,0.003,1.519,1.15,0.903,1,5617,0.675178863,0.621881062,0.053335877,0.772888379,0.481469825,0.739,2.012,7,0,0,0,0,0
17,5.018458594,0,1,4.078,8.218,7.128,0.087,0.581,0.017,0.206,0.246,1.355,1,5618,1.164205911,0.762440579,0.094681678,1.230617605,0.610666658,0.992,0.266,7,1,0.5,0.333333333,0.25,0.2
17,3.280250341,0,1,3.867,8.066,4.648,0.155,0.3,0.004,0.082,0.164,1.889,0,5619,1.477685413,2.501644809,0.123831846,0.848267479,0.406676214,0.233,0.221,7,1,1,0.666666667,0.5,0.4
17,0.235776168,0,1,3.845,7.997,0.832,0.543,0.3,0.01,0.699,0.288,3.531,0,5620,1.483949031,2.454667667,0.125312365,0.0613202,0.029483077,0.088,0.135,7,0,0.5,0.666666667,0.5,0.4
17,0.384095744,0,1,3.779,7.931,0.556,1.289,0.91,0.007,0.986,0.369,1.52,0,5621,1.521241337,2.413491347,0.129909593,0.101639519,0.048429674,0.072,0.122,7,0,0,0.333333333,0.5,0.4
17,0.046392401,0,1,3.773,7.875,0.016,0.833,0.029,0,0.329,0.082,2.217,0,5622,1.501483675,2.419635986,0.128904848,0.012295892,0.005891099,0.043,0.152,7,0,0,0,0.25,0.4
17,0.112568816,0,1,3.736,7.779,0.004,1.037,0.794,0,1.602,0.205,2.506,0,5623,1.425578881,2.549121394,0.1238019,0.030130839,0.014470859,0.061,0.185,7,0,0,0,0,0.2
17,0.059883175,0,1,3.712,7.69,0.509,1.404,0.116,0.007,0.698,0.411,0.37,0,5624,1.391297831,2.596196395,0.122022262,0.016132321,0.007787149,0.076,0.129,7,0,0,0,0,0
17,0.040279959,0,1,3.66,7.65,0.489,0.184,0.765,0.021,1.355,0.287,0.985,0,5625,1.30240411,2.488581494,0.115155094,0.011005453,0.005265354,0.121,0.244,7,0,0,0,0,0
17,0.019652072,0,1,3.591,7.446,0.43,0.475,0.3,0,0.123,0.082,0.04,0,5626,1.29528219,2.506446597,0.117358176,0.00547259,0.002639279,0.037,0.676,7,0,0,0,0,0
17,0.145435446,0,1,3.697,6.974,0.481,0.174,0.658,0.007,0.493,0.329,3.08,0,5627,0.934279272,0.297250756,0.087553113,0.039338774,0.02085395,0.195,0.942,7,0,0,0,0,0
17,0.739249767,0,1,3.786,6.504,0.224,0.116,0.213,0.011,2.34,0.698,0.165,0,5628,0.506358389,0.297250756,0.049208784,0.195258787,0.113660788,0.409,0.85,7,0,0,0,0,0
17,4.192369404,0,1,3.288,7.824,2.835,0.242,0.532,0.007,0.575,0.329,7.31,1,5629,0.597570295,0.297250756,0.053777024,1.275051522,0.535834535,0.459,1.306,7,0,0,0,0,0
17,1.319478317,0,1,3.327,7.81,2.267,0.804,0.706,0.011,1.807,0.452,0.822,0,5630,0.70594051,0.600696167,0.063386954,0.396597029,0.168947288,0.192,0.164,7,1,0.5,0.333333333,0.25,0.2
17,0.704471757,0,1,3.48,7.988,1.368,0.416,0.039,0.007,0.534,0.246,0.123,0,5631,0.737978111,0.68079017,0.064351074,0.202434413,0.088191257,0.153,0.178,7,0,0.5,0.333333333,0.25,0.2
17,0.508566994,0,1,3.48,7.988,1.049,0.572,0.716,0.014,0.328,1.438,0.493,0,5632,0.784195571,0.657500679,0.068381197,0.146139941,0.063666374,0,0.003,7,0,0,0.333333333,0.25,0.2
17,1.070511575,0,1,3.48,7.985,0.331,0.097,0.416,0.003,0.411,0.164,3.122,0,5633,0.879989847,0.90642488,0.076754457,0.307618269,0.134065319,0,0.008,7,0,0,0,0.25,0.2
17,0.027056596,0,1,3.48,7.98,0.327,0.049,0.939,0.014,0.328,0.74,1.027,0,5634,0.876707189,0.921127292,0.0765015,0.007774884,0.003390551,0.041,0.01,7,0,0,0,0,0.2
17,0.045956814,0,1,3.439,7.975,0.383,0.146,0.01,0.01,0.452,0.082,1.765,0,5635,0.877274874,0.916869651,0.076859547,0.013363424,0.00576261,0.313,0.317,7,0,0,0,0,0
17,0.039965635,0,1,3.167,7.663,0.422,0.707,0.92,0.014,0.124,0.206,1.15,0,5636,0.879306231,0.916869651,0.081191711,0.012619398,0.005215403,0.129,0.207,7,0,0,0,0,0
17,0.175253657,0,1,3.568,7.768,0.568,0.553,0.078,0.007,0.041,0.205,1.807,0,5637,0.882288052,0.909415098,0.077830633,0.049118177,0.022560975,1.097,0.188,7,0,0,0,0,0
17,0.100882871,0,1,4.264,7.475,0.67,0.659,0.049,0.007,0,0.287,1.684,0,5638,0.818451362,0.919313292,0.069720706,0.02365921,0.013496036,1.041,0.502,7,0,0,0,0,0
17,0.045909917,0,1,4.609,7.266,0.697,1.182,0.039,0,0.328,0.657,3.203,0,5639,0.403805413,0.609573925,0.034004666,0.009960928,0.006318458,0.508,0.331,7,0,0,0,0,0
17,0.180513163,0,1,4.772,7.144,0.312,0.727,0.3,0.003,0.863,0.329,1.56,0,5640,0.289908898,0.380631895,0.02432938,0.03782757,0.0252678,0.398,0.692,7,0,0,0,0,0
17,0.420296065,0,1,4.211,7.958,1.352,0.504,0.619,0.01,0.658,0.739,0.986,0,5641,0.261491329,0.314428698,0.021488317,0.099809087,0.052814283,1.156,0.821,7,0,0,0,0,0
17,0.360220905,0,1,3.616,7.965,1.79,0.756,0.068,0.01,0.781,0.452,3.326,0,5642,0.24665672,0.269372328,0.021298396,0.099618613,0.045225475,0.553,0.017,7,0,0,0,0,0
17,0.019163787,0,1,3.658,7.975,0.126,0.707,0.677,0.007,0.945,0.041,1.561,0,5643,0.141521941,0.137746581,0.012165558,0.00523887,0.002402983,0.042,0.049,7,0,0,0,0,0
18,0.298685615,0,1,5,5,1.143,0.077,0.803,0.015,0.082,0.123,0.945,0,5644,0.168684843,0.223220861,0.016868484,0.059737123,0.059737123,0.23,0.412,7,0,0,0,0,0
18,0.073784323,0,1,5.23,5.412,0.769,3.119,0.193,0.028,0.329,0.328,0.082,0,5645,0.171467594,0.216263984,0.016112347,0.014107901,0.013633467,0.38,0.231,7,0,0,0,0,0
18,0.659777149,0,1,5.38,5.231,2.129,4.611,1.994,0.045,0.329,0.287,0.945,0,5646,0.233448745,0.264278123,0.022000636,0.122635158,0.126128302,0.032,0.412,7,0,0,0,0,0
18,0.114097058,0,1,5.262,5,1.025,2.082,0.058,0.049,0.534,0.082,0.246,0,5647,0.227333085,0.264278123,0.022152902,0.021683211,0.022819412,0.186,0.231,7,0,0,0,0,0
18,0.167972448,0,1,5.194,5,1.112,2.916,1.026,0,0.041,0,0.328,0,5648,0.234042043,0.260974576,0.022958804,0.032339709,0.03359449,0.262,0,7,0,0,0,0,0
18,0.320675933,0,1,5,5,1.107,1.666,0.232,0.052,0.164,0,0.041,0,5649,0.261518645,0.222768757,0.026151864,0.064135187,0.064135187,0.194,0,7,0,0,0,0,0
18,0.092386721,0,1,5,5,0.433,2.198,0.116,0.049,0.123,0.123,0.123,0,5650,0.252706,0.252520357,0.0252706,0.018477344,0.018477344,0.019,0,7,0,0,0,0,0
18,0.161447778,0,1,5.019,5,0.568,0.436,0.087,0.043,0.165,0.083,2.094,0,5651,0.226821172,0.217364048,0.022639103,0.03216732,0.032289556,0.413,0.47,7,0,0,0,0,0
18,0.057866485,0,1,5.413,5.47,0.931,0.862,0.087,0.028,0.205,0,0.246,0,5652,0.19658573,0.187572401,0.018063561,0.01069028,0.010578882,0.422,0.48,7,0,0,0,0,0
18,0.197751336,0,1,5.441,5.48,0.741,4.794,0.184,0.004,0.041,0.083,2.053,0,5653,0.214444485,0.17563774,0.019635975,0.036344668,0.03608601,0.028,0.006,7,0,0,0,0,0
18,0.142546318,0,1,5.441,5.464,0.079,3.68,0.697,0.014,0.123,0.04,0.493,0,5654,0.198830555,0.092492309,0.018232972,0.026198551,0.026088272,0.132,0.267,7,0,0,0,0,0
18,6.528171753,0,1,5.573,5.747,6.296,4.445,1.403,0.007,0.944,0.041,0,1,5655,0.844269298,0.168735411,0.074582093,1.171392742,1.135926875,0.801,0.975,7,0,0,0,0,0
18,6.494050459,0,1,4.64,6.439,8.24,2.286,2.643,0.004,1.397,0.041,1.438,1,5656,1.427696629,0.168735411,0.128865117,1.39957984,1.008549535,0.608,0.885,7,1,0.5,0.333333333,0.25,0.2
18,3.042781469,0,1,4.965,6.632,5.2,2.576,0.406,0.039,0.37,0.041,0.041,0,5657,1.72056507,2.214983402,0.148362945,0.612846217,0.458802996,0.273,0.343,7,1,1,0.666666667,0.5,0.4
18,3.329006761,0,1,4.367,6.782,0.071,2.77,2.304,0.053,0.74,0.041,1.355,0,5658,2.036668501,3.110178755,0.182677236,0.762309769,0.490859151,0.226,0.03,7,0,0.5,0.666666667,0.5,0.4
18,1.011109217,0,1,4.739,6.662,2.913,0.775,0.484,0.049,0.329,0.164,0.082,0,5659,2.10571183,3.110178755,0.184695363,0.213359193,0.151772623,0.501,0.055,7,0,0,0.333333333,0.5,0.4
18,0.142992861,0,1,4.868,6.837,1.128,3.041,0.261,0.074,0.452,0.165,0.164,0,5660,2.110772444,3.109843848,0.180330837,0.029374047,0.020914562,0.229,0.287,7,0,0,0,0.25,0.4
